Date,20-Day MA
2009-04-14 00:00:00-04:00,0.0049711798897353
2009-04-15 00:00:00-04:00,-0.0032730420195968613
2009-04-16 00:00:00-04:00,0.002222444893644493
2009-04-17 00:00:00-04:00,-0.0032661268201791714
2009-04-20 00:00:00-04:00,-0.003265855866820222
2009-04-21 00:00:00-04:00,-0.00876340118437977
2009-04-22 00:00:00-04:00,0.0022289433507834966
2009-04-23 00:00:00-04:00,0.002229149834386113
2009-04-24 00:00:00-04:00,0.0049746176197305704
2009-04-27 00:00:00-04:00,-0.0005164374538799033
2009-04-28 00:00:00-04:00,0.004974617411003535
2009-04-29 00:00:00-04:00,0.007720595681280318
2009-04-30 00:00:00-04:00,0.005522318754595523
2009-05-01 00:00:00-04:00,0.017888623950827087
2009-05-04 00:00:00-04:00,-0.006838064321702597
2009-05-05 00:00:00-04:00,-0.0013325049023238833
2009-05-06 00:00:00-04:00,-0.004087181680827978
2009-05-07 00:00:00-04:00,-0.009580783727669174
2009-05-08 00:00:00-04:00,0.0014118898028154803
2009-05-11 00:00:00-04:00,-0.009585570168338187
2009-05-12 00:00:00-04:00,0.00690460014808929
2009-05-13 00:00:00-04:00,-0.001331893226018277
2009-05-14 00:00:00-04:00,-0.006833356627474352
2009-05-15 00:00:00-04:00,0.006895743635332718
2009-05-18 00:00:00-04:00,0.009643329357350816
2009-05-19 00:00:00-04:00,0.009646589830582619
2009-05-20 00:00:00-04:00,-0.009585562810151327
2009-05-21 00:00:00-04:00,-0.006834248965499024
2009-05-22 00:00:00-04:00,-0.004085433308734477
2009-05-26 00:00:00-04:00,0.0014042767575005223
2009-05-27 00:00:00-04:00,-0.001341310322038458
2009-05-28 00:00:00-04:00,-0.0013404447497470163
2009-05-29 00:00:00-04:00,0.0014042763802950553
2009-06-01 00:00:00-04:00,-0.01260215047904265
2009-06-02 00:00:00-04:00,0.003877625762602155
2009-06-03 00:00:00-04:00,0.0066137352608841345
2009-06-04 00:00:00-04:00,0.00936841203938823
2009-06-05 00:00:00-04:00,0.0066233312615747945
2009-06-08 00:00:00-04:00,0.006613731070965523
2009-06-09 00:00:00-04:00,0.006623327071656182
2009-06-10 00:00:00-04:00,-0.0016299564042682624
2009-06-11 00:00:00-04:00,-0.0016298705082445687
2009-06-12 00:00:00-04:00,0.006618113584896479
2009-06-15 00:00:00-04:00,0.006618113584896479
2009-06-16 00:00:00-04:00,0.0011271676413146191
2009-06-17 00:00:00-04:00,0.0038712910052161043
2009-06-18 00:00:00-04:00,0.012109789725979203
2009-06-19 00:00:00-04:00,0.00661291384187832
2009-06-22 00:00:00-04:00,0.0038640981851137735
2009-06-23 00:00:00-04:00,0.001119377055071702
2009-06-24 00:00:00-04:00,0.001119377055071702
2009-06-25 00:00:00-04:00,0.003863500418973187
2009-06-26 00:00:00-04:00,0.0011187792889311154
2009-06-29 00:00:00-04:00,0.011000418770821741
2009-06-30 00:00:00-04:00,0.008249548043500466
2009-07-01 00:00:00-04:00,0.003033073559016164
2009-07-02 00:00:00-04:00,0.00578215523390424
2009-07-06 00:00:00-04:00,0.005778754003617226
2009-07-07 00:00:00-04:00,0.0030330750424287568
2009-07-08 00:00:00-04:00,0.008527237495130268
2009-07-09 00:00:00-04:00,0.0030330765258413496
2009-07-10 00:00:00-04:00,0.011269484003925223
2009-07-13 00:00:00-04:00,0.0030263965934607118
